"","groups","Y","C","x1","x2"
"1662",662,1,1.78996612736955,1,0
"1663",663,1,1.19506045710295,0,0
"1664",663,1,0.381866445299238,0,0
"1665",663,1,1.77218068856746,1,0
"1666",663,1,1.07602352136746,1,0
"1667",664,0,1.39125618990511,0,1
"1668",664,0,0.102188081946224,1,0
"1669",664,0,0.772615984082222,1,0
"1670",664,0,1.23225118638948,0,1
"1671",665,1,0.96897483151406,1,0
"1672",666,0,1.20066168205813,0,1
"1673",667,0,1.10832459339872,0,0
"1674",667,0,1.04490811564028,0,1
"1675",667,0,1.40226971171796,0,0
"1676",668,1,1.6671679741703,0,0
"1677",668,1,1.63917584577575,0,0
"1678",669,0,1.27771656122059,0,1
"1679",669,0,0.951952908188105,0,0
"1680",670,1,1.09204595442861,0,0
"1681",670,1,0.398122062906623,0,0
"1682",670,1,0.949084658175707,0,1
"1683",670,1,0.140509014483541,0,0
"1684",671,0,0.00408285763114691,1,0
"1685",671,0,0.502170364372432,0,0
"1686",672,0,1.8389522950165,0,0
"1687",672,0,0.104649093933403,1,0
"1688",672,0,1.55156897101551,0,1
"1689",672,0,0.654459282755852,0,0
"1690",673,0,0.230362728238106,0,1
"1691",673,0,0.304298817645758,0,0
"1692",673,0,0.263248415198177,0,0
"1693",674,0,1.64881195221096,1,0
"1694",674,0,0.144289942923933,1,0
"1695",674,0,0.430579482577741,0,0
"1696",675,0,1.0585173512809,0,0
"1697",676,0,0.919429825153202,0,1
"1698",676,0,0.503250621724874,0,1
"1699",676,0,0.823716479819268,0,1
"1700",676,0,0.934427006170154,0,1
"1701",677,1,0.916994531173259,0,1
"1702",677,1,0.792710798792541,0,0
"1703",677,1,0.355187070090324,1,0
"1704",678,0,1.66552108712494,1,0
"1705",678,0,0.727144157048315,0,0
"1706",678,0,1.82828979054466,0,0
"1707",678,0,1.92913249041885,0,0
"1708",679,1,1.02305751061067,1,0
"1709",679,1,1.92517757182941,0,0
"1710",679,1,0.381779052317142,1,0
"1711",679,1,1.57046750886366,0,1
"1712",680,0,0.0173762836493552,1,0
"1713",680,0,1.21708710025996,0,0
"1714",680,0,0.176342651247978,1,0
"1715",681,0,1.83607513504103,0,1
"1716",681,0,1.603769316338,1,0
"1717",681,0,1.70057991845533,1,0
"1718",681,0,1.00887640146539,0,0
"1719",682,0,1.04580942867324,0,0
"1720",682,0,0.07534144166857,1,0
"1721",682,0,0.888327680528164,0,0
"1722",682,0,0.233846533577889,0,0
"1723",683,0,1.95868232427165,0,0
"1724",683,0,1.55848240712658,0,1
"1725",683,0,0.883562560193241,1,0
"1726",684,1,1.11270173685625,0,1
"1727",685,0,1.45055848080665,0,0
"1728",686,1,0.860085865948349,0,0
"1729",686,1,1.52748128771782,1,0
"1730",686,1,1.39944901503623,1,0
"1731",686,1,1.21583678247407,0,0
"1732",687,1,0.444642473943532,0,0
"1733",687,1,1.91595873702317,0,0
"1734",687,1,0.243245711084455,0,0
"1735",687,1,1.92357022641227,0,0
"1736",688,0,0.48064978979528,0,0
"1737",689,0,1.28895188262686,0,0
"1738",689,0,0.331854496151209,0,1
"1739",689,0,0.152115315198898,0,1
"1740",689,0,0.499254189897329,1,0
"1741",690,0,1.72202511550859,1,0
"1742",690,0,0.777073339093477,0,0
"1743",691,1,1.9827512037009,0,0
"1744",692,0,1.52076799562201,1,0
"1745",692,0,0.594937974121422,0,0
"1746",692,0,0.206725520547479,1,0
"1747",693,0,1.06120664998889,1,0
"1748",693,0,1.78316397918388,1,0
"1749",694,0,1.11779705062509,0,0
"1750",695,1,1.04793295124546,1,0
"1751",695,1,0.104464107658714,0,1
"1752",695,1,1.86132727563381,0,1
"1753",695,1,1.81941137555987,1,0
"1754",696,0,1.54362989123911,1,0
"1755",696,0,0.800818882882595,1,0
"1756",696,0,0.756521979346871,0,1
"1757",696,0,0.526332947891206,0,0
"1758",697,0,1.34284311253577,1,0
"1759",697,0,1.71416662540287,0,0
"1760",698,0,0.21161614311859,0,0
"1761",698,0,1.8846674724482,0,1
"1762",699,1,0.829499694053084,0,1
"1763",699,1,1.06725046271458,0,1
"1764",699,1,1.37898859614506,1,0
"1765",699,1,1.67571825580671,0,1
"1766",700,0,0.398228630889207,0,1
"1767",700,0,0.43441461538896,0,1
"1768",700,0,0.454473389312625,0,0
"1769",700,0,1.89079013513401,0,0
"1770",701,0,0.397563066799194,0,0
"1771",702,0,0.863519680220634,0,0
"1772",703,0,0.914374659769237,0,1
"1773",703,0,0.538709144107997,1,0
"1774",703,0,0.368971537332982,0,0
"1775",704,0,0.672568424604833,0,0
"1776",704,0,0.407703223638237,0,0
"1777",704,0,1.38094983017072,0,0
"1778",704,0,1.49019966740161,0,1
"1779",705,1,0.648462599609047,0,1
"1780",706,0,1.32865615561604,0,1
"1781",706,0,0.451709866989404,1,0
"1782",707,0,0.522165059577674,0,0
"1783",707,0,1.51086424244568,0,1
"1784",708,0,1.78099566884339,0,1
"1785",709,0,1.43188762711361,0,1
"1786",709,0,0.105896190274507,0,1
"1787",710,0,1.24225241458043,0,0
"1788",710,0,1.25908403284848,0,0
"1789",711,0,0.590182655490935,0,1
"1790",711,0,1.74298434518278,0,1
"1791",711,0,1.23954217555001,1,0
"1792",711,0,1.12367627443746,0,1
"1793",712,0,0.146838044282049,0,0
"1794",712,0,0.621087578125298,1,0
"1795",712,0,1.76221018051729,1,0
"1796",713,1,0.966654072981328,1,0
"1797",714,0,0.082776817958802,0,0
"1798",714,0,1.84227068303153,0,0
"1799",714,0,1.36427452461794,0,1
"1800",714,0,1.58755151880905,1,0
"1801",715,0,1.44388070283458,0,1
"1802",715,0,0.579927196726203,0,0
"1803",715,0,1.09509548265487,1,0
"1804",715,0,0.0138426348567009,0,1
"1805",716,0,0.37507170252502,1,0
"1806",717,1,0.618012978695333,0,1
"1807",717,1,0.481284767389297,0,1
"1808",718,0,0.281530932988971,1,0
"1809",718,0,1.12937265448272,0,0
"1810",718,0,1.06646710727364,0,1
"1811",719,0,1.01084653986618,0,1
"1812",719,0,1.43898985395208,1,0
"1813",719,0,1.72076448891312,0,0
"1814",719,0,0.405972240492702,1,0
"1815",720,0,0.699212759267539,0,0
"1816",720,0,0.301040094345808,0,1
"1817",721,0,0.403142875991762,0,1
"1818",721,0,1.28892587218434,0,1
"1819",722,0,0.0984963173978031,1,0
"1820",723,0,0.736392945516855,1,0
"1821",724,1,1.73126538656652,0,1
"1822",724,1,1.55274083930999,0,0
"1823",724,1,1.68166225403547,0,0
"1824",724,1,1.86468523833901,0,1
"1825",725,0,0.384072212968022,0,1
"1826",725,0,1.7453216756694,0,0
"1827",726,0,0.656388071831316,1,0
"1828",727,0,0.0885180477052927,0,1
"1829",727,0,0.79981175204739,1,0
"1830",727,0,0.52249899180606,1,0
"1831",727,0,1.53443916607648,1,0
"1832",728,0,0.717766756657511,0,1
"1833",728,0,0.61911234119907,0,1
"1834",728,0,0.244132420513779,0,1
"1835",728,0,0.030760689638555,0,1
"1836",729,0,0.12380954856053,1,0
"1837",729,0,0.12626538798213,0,0
"1838",729,0,0.964958406519145,0,1
"1839",729,0,0.651743854861706,0,0
"1840",730,0,0.933982477989048,0,1
"1841",730,0,1.44998937705532,1,0
"1842",731,1,1.56002490129322,0,1
"1843",731,1,1.48356217797846,0,1
"1844",732,0,1.39693947415799,0,1
"1845",732,0,0.223326150327921,0,1
"1846",732,0,0.630445808172226,1,0
"1847",732,0,0.393770575989038,1,0
"1848",733,1,1.90865453751758,0,1
"1849",733,1,1.85853795800358,1,0
"1850",733,1,0.458421218208969,1,0
"1851",733,1,1.83320938004181,1,0
"1852",734,0,1.17205173429102,0,0
"1853",734,0,1.02935170941055,0,1
"1854",734,0,1.13761423481628,1,0
"1855",734,0,0.453523117117584,0,1
"1856",735,0,1.83204313414171,0,1
"1857",736,0,0.3535574269481,0,1
"1858",736,0,1.5451439009048,1,0
"1859",737,0,0.843839489854872,0,1
"1860",737,0,0.185205361340195,1,0
"1861",737,0,0.541800606995821,0,0
"1862",737,0,1.71510500088334,0,1
"1863",738,0,0.051952388137579,1,0
"1864",739,0,1.79770966665819,0,0
"1865",739,0,0.133511582855135,0,0
"1866",740,0,0.921627763193101,0,1
"1867",741,0,0.148501524236053,0,1
"1868",741,0,0.622930538840592,0,0
"1869",742,0,0.37384534580633,1,0
"1870",742,0,1.74790665321052,1,0
"1871",743,0,1.68248828500509,0,1
"1872",743,0,0.296645110938698,1,0
"1873",743,0,0.0133291729725897,1,0
"1874",743,0,0.120356867555529,0,1
"1875",744,0,0.770652670878917,0,0
"1876",744,0,0.442460717633367,0,0
"1877",744,0,1.83557074936107,0,1
"1878",745,1,1.95215950440615,0,1
"1879",745,1,1.94879363197833,0,1
"1880",746,0,1.94336108351126,0,1
"1881",746,0,1.00824440503493,0,1
"1882",747,0,1.26500907354057,1,0
"1883",747,0,0.330935455858707,0,0
"1884",747,0,0.272908258717507,0,0
"1885",748,1,0.818978377617896,1,0
"1886",748,1,0.615692945197225,0,1
"1887",749,0,0.43031873786822,0,1
"1888",750,1,1.59665607800707,1,0
"1889",750,1,0.186827179975808,0,1
"1890",750,1,0.747576907277107,1,0
"1891",750,1,0.973301610443741,0,1
"1892",751,0,1.52341228164732,0,0
"1893",752,0,0.691170887555927,0,0
"1894",752,0,1.55972133483738,1,0
"1895",752,0,0.265991312917322,0,1
"1896",753,1,1.82560796709731,0,0
"1897",753,1,1.99582158634439,0,1
"1898",753,1,0.921191608067602,0,1
"1899",754,0,1.47682476602495,0,0
"1900",755,0,1.8510478278622,1,0
"1901",755,0,1.61932361498475,1,0
"1902",755,0,0.441367253195494,1,0
"1903",755,0,1.83061214862391,0,1
"1904",756,1,1.35239325324073,1,0
"1905",756,1,1.26792639028281,1,0
"1906",756,1,0.249783609062433,1,0
"1907",756,1,1.18223043438047,1,0
"1908",757,0,0.404012450017035,1,0
"1909",758,0,0.630359371192753,1,0
"1910",758,0,0.440131498966366,0,0
"1911",758,0,1.77075270656496,0,0
"1912",758,0,1.59998115105554,1,0
"1913",759,0,1.52196169365197,1,0
"1914",759,0,0.628007698338479,1,0
"1915",759,0,0.910495333839208,0,1
"1916",759,0,0.568496174644679,0,1
"1917",760,0,1.25880210567266,0,0
"1918",760,0,0.817538747098297,0,0
"1919",761,0,1.00195249961689,1,0
"1920",761,0,0.782644503284246,1,0
"1921",761,0,1.48817211715505,0,0
"1922",762,0,0.208375121932477,0,0
"1923",762,0,0.888380007818341,0,0
"1924",763,0,1.16701029473916,0,1
"1925",763,0,0.463066208176315,0,1
"1926",763,0,0.381986322347075,1,0
"1927",764,0,0.933715285733342,0,0
"1928",764,0,0.71213393798098,0,0
"1929",764,0,1.69725435739383,1,0
"1930",764,0,0.125858669169247,0,0
"1931",765,0,1.58498769626021,0,0
"1932",765,0,0.278969764243811,1,0
"1933",766,0,1.56562566384673,0,1
"1934",766,0,0.559759985189885,1,0
"1935",767,0,1.66630453336984,0,0
"1936",767,0,0.00822711735963821,0,1
"1937",768,0,1.96646178327501,0,0
"1938",768,0,1.59352498641238,1,0
"1939",769,1,1.99808294512331,0,1
"1940",770,1,1.96021610917524,0,1
"1941",771,0,1.25210731988773,0,0
"1942",772,0,0.843270810320973,1,0
"1943",772,0,1.53250048682094,1,0
"1944",772,0,0.498414150439203,0,1
"1945",773,0,1.44849999668077,0,1
"1946",774,0,0.501124835573137,1,0
"1947",774,0,1.10097547899932,1,0
"1948",774,0,0.858317187521607,1,0
"1949",775,0,0.724961115512997,0,0
"1950",775,0,1.44436562526971,0,0
"1951",776,1,1.84849272761494,1,0
"1952",776,1,1.72031057020649,0,1
"1953",776,1,0.929441867861897,0,0
"1954",776,1,0.593068494461477,0,0
"1955",777,0,0.0337903602048755,0,0
"1956",777,0,0.660073203966022,0,0
"1957",777,0,1.35561532853171,0,1
"1958",777,0,1.71568772243336,0,0
"1959",778,0,1.58858982473612,0,0
"1960",779,1,0.0453816051594913,1,0
"1961",779,1,0.813920449465513,0,0
"1962",779,1,0.602224539965391,0,1
"1963",780,1,1.68096158001572,0,1
"1964",780,1,0.317353999242187,1,0
"1965",780,1,0.488769591320306,0,0
"1966",781,0,0.555715182330459,1,0
"1967",782,0,0.134573005139828,1,0
"1968",782,0,1.80565332202241,0,1
"1969",782,0,0.0960378181189299,0,0
"1970",782,0,1.76525588473305,1,0
"1971",783,0,1.38528483454138,0,0
"1972",783,0,1.60098227998242,0,0
"1973",784,1,1.33040683018044,0,0
"1974",784,1,1.43616950325668,0,1
"1975",784,1,1.11610288312659,0,1
"1976",784,1,1.63939908891916,1,0
"1977",785,0,0.0287117105908692,1,0
"1978",785,0,1.89240536093712,0,0
"1979",785,0,1.17976024840027,0,0
"1980",786,0,0.594225668814033,1,0
"1981",786,0,0.245714115910232,0,1
"1982",787,0,1.1228684540838,0,0
"1983",787,0,0.217051341664046,0,1
"1984",787,0,0.154004157520831,0,0
"1985",787,0,1.85625886404887,1,0
"1986",788,0,0.802246128208935,0,1
"1987",788,0,0.917457908857614,0,1
"1988",788,0,0.611429972108454,1,0
"1989",789,0,1.62935705948621,1,0
"1990",789,0,0.674926228355616,0,1
"1991",789,0,1.8876137342304,0,1
"1992",790,0,0.191675764508545,0,0
"1993",790,0,0.774734064005315,0,1
"1994",790,0,0.400077857077122,0,1
"1995",791,0,0.475672245491296,0,0
"1996",791,0,1.32265579747036,0,0
"1997",791,0,1.8831594074145,0,1
"1998",792,0,1.80401349253953,0,0
"1999",792,0,1.76852331729606,1,0
"2000",793,0,1.85886089783162,0,0
"2001",794,1,0.776296422816813,1,0
"2002",794,1,1.64572021737695,0,1
"2003",794,1,0.617340540979058,1,0
"2004",794,1,0.76341506652534,1,0
"2005",795,0,0.246842979919165,0,0
"2006",795,0,0.309690278954804,0,1
"2007",796,0,0.452363958582282,0,1
"2008",796,0,0.830927226692438,0,0
"2009",797,0,1.38036483386531,0,0
"2010",797,0,1.38027899572626,0,1
"2011",797,0,1.83009220054373,1,0
"2012",797,0,0.49680631654337,1,0
"2013",798,0,1.64295760961249,0,0
"2014",799,0,1.41025464935228,0,1
"2015",799,0,0.431502422783524,0,1
"2016",800,0,0.210788897238672,1,0
"2017",800,0,0.289934977889061,0,1
"2018",800,0,1.50349794281647,1,0
"2019",800,0,1.73355821613222,0,0
"2020",801,1,0.599781623575836,1,0
"2021",801,1,1.68669231561944,0,1
"2022",801,1,1.44049404980615,0,1
"2023",801,1,1.07949942117557,0,0
"2024",802,0,0.950107300654054,0,0
"2025",803,0,1.20851275185123,0,0
"2026",803,0,0.670433529186994,1,0
"2027",804,0,1.31135627394542,0,1
"2028",804,0,1.18253545090556,1,0
"2029",805,0,0.365420768037438,0,0
"2030",805,0,0.0610252758488059,0,0
"2031",806,1,1.43486349657178,0,0
"2032",806,1,0.565972831565887,0,1
"2033",807,0,1.90204631071538,0,1
"2034",807,0,1.98726234631613,0,0
"2035",807,0,0.991515331435949,0,1
"2036",807,0,0.397056239191443,1,0
"2037",808,0,0.283303170464933,1,0
"2038",808,0,0.289745320565999,1,0
"2039",809,1,1.77937506977469,1,0
"2040",810,1,1.12202240247279,0,1
"2041",810,1,0.66957659740001,0,1
"2042",811,1,1.14466373529285,0,0
"2043",811,1,1.0025585424155,1,0
"2044",811,1,0.341783576644957,0,1
"2045",812,0,0.691629519220442,0,0
"2046",813,0,1.89216315746307,0,0
"2047",813,0,1.35300830984488,0,0
"2048",813,0,0.0293551017530262,0,1
"2049",814,0,0.953604169655591,0,1
"2050",814,0,0.0845934893004596,0,0
"2051",815,0,1.28942989185452,0,0
"2052",816,1,1.56207235204056,1,0
"2053",816,1,0.0942723494954407,1,0
"2054",816,1,1.39922817843035,1,0
"2055",817,0,1.26720124576241,1,0
"2056",817,0,0.89907396491617,0,1
"2057",818,0,0.95933228591457,0,1
"2058",819,1,1.35830615460873,1,0
"2059",819,1,0.760252396110445,1,0
"2060",820,0,0.370241527445614,0,0
"2061",820,0,0.674371788743883,0,0
"2062",820,0,0.193331047426909,1,0
"2063",820,0,1.15271491324529,1,0
"2064",821,0,1.71341730421409,0,1
"2065",821,0,0.475673094857484,1,0
"2066",821,0,1.0800467398949,0,1
"2067",821,0,1.60293603176251,0,1
"2068",822,0,1.04237605072558,0,0
"2069",822,0,0.701979461126029,0,1
"2070",822,0,0.142147223465145,1,0
"2071",822,0,0.512477269861847,0,0
"2072",823,0,1.80560970492661,0,1
"2073",823,0,0.697004032321274,0,1
"2074",824,0,0.197318724356592,0,1
"2075",825,0,1.16199352499098,0,0
"2076",825,0,0.830744474660605,0,1
"2077",826,0,0.358430639375001,0,1
"2078",826,0,1.91040970943868,1,0
"2079",826,0,0.755788306705654,1,0
"2080",827,0,1.1941652293317,0,1
"2081",827,0,0.923542718403041,0,1
"2082",828,1,1.16195596661419,0,1
"2083",828,1,1.25338204577565,1,0
"2084",829,1,0.142318126745522,0,0
"2085",829,1,0.529235132038593,0,1
"2086",829,1,1.28125937795267,0,1
"2087",829,1,1.22534766001627,0,0
"2088",830,0,0.941811742261052,0,0
"2089",830,0,0.127397191245109,1,0
"2090",831,0,0.17310796957463,0,0
"2091",831,0,0.628820389509201,0,1
"2092",831,0,0.494425425305963,0,0
"2093",831,0,0.852894504088908,0,1
"2094",832,0,1.43756120977923,0,1
"2095",832,0,0.748423259705305,0,1
"2096",832,0,1.57172943558544,1,0
"2097",832,0,0.945596477482468,0,0
"2098",833,1,0.965314594563097,1,0
"2099",834,1,0.418403924908489,0,0
"2100",834,1,0.758577025029808,0,1
"2101",834,1,0.826302209869027,0,1
"2102",834,1,1.51189289614558,1,0
"2103",835,1,0.647779104299843,0,1
"2104",835,1,0.126781878061593,1,0
"2105",836,0,1.27381379297003,0,0
"2106",836,0,0.658481161110103,1,0
"2107",837,0,1.87549315067008,1,0
"2108",838,0,1.72925193188712,0,0
"2109",839,0,1.76913889031857,0,1
"2110",839,0,0.606726920232177,1,0
"2111",840,0,0.814824156463146,1,0
"2112",840,0,0.522172769997269,1,0
"2113",840,0,0.352416240144521,1,0
"2114",840,0,1.76674814708531,0,0
"2115",841,0,0.817982688546181,0,0
"2116",841,0,1.99051730753854,0,1
"2117",841,0,0.244315178599209,0,1
"2118",842,0,1.38221041020006,0,1
"2119",842,0,1.16960353124887,1,0
"2120",842,0,0.866011248435825,0,1
"2121",843,0,1.62706640269607,0,1
"2122",843,0,0.482962048146874,0,1
"2123",844,0,0.546988829039037,1,0
"2124",845,1,1.40842288825661,0,1
"2125",846,1,0.549836033489555,1,0
"2126",846,1,0.419202827848494,0,1
"2127",846,1,0.221771912183613,0,0
"2128",847,0,1.91770558292046,1,0
"2129",847,0,0.880054191220552,1,0
"2130",848,0,1.2500802623108,0,0
"2131",848,0,0.267962943762541,0,1
"2132",849,0,0.955467594787478,0,1
"2133",849,0,1.39625557698309,0,1
"2134",849,0,0.608185804914683,0,0
"2135",849,0,0.558759625069797,1,0
"2136",850,0,1.73975618043914,0,1
"2137",850,0,1.41166997980326,0,1
"2138",851,0,1.44504559226334,1,0
"2139",851,0,1.9044978688471,0,0
"2140",852,0,1.55974905239418,0,1
"2141",852,0,1.17568804277107,0,1
"2142",852,0,1.92649963451549,0,1
"2143",853,0,0.76071998802945,1,0
"2144",854,0,1.81019331794232,0,0
"2145",855,0,1.97504536341876,0,1
"2146",856,0,0.0507107540033758,0,1
"2147",856,0,1.61326486989856,0,0
"2148",857,0,1.19222261523828,0,0
"2149",857,0,0.582167562562972,0,1
"2150",857,0,1.75121638504788,0,0
"2151",857,0,0.439902461133897,0,1
"2152",858,0,1.39651701273397,1,0
"2153",859,0,0.731204469222575,0,0
"2154",860,1,1.23776263184845,1,0
"2155",860,1,1.26366963004693,0,0
"2156",861,1,1.43996409140527,0,0
"2157",861,1,1.8692977889441,0,1
"2158",861,1,1.85706224385649,1,0
"2159",861,1,1.70188854634762,0,1
"2160",862,1,1.64933841302991,1,0
"2161",863,0,0.382346226368099,1,0
"2162",863,0,0.892407653853297,0,1
"2163",863,0,1.93200462451205,0,0
"2164",863,0,0.849417962133884,1,0
"2165",864,0,0.623872410040349,1,0
"2166",864,0,0.977919990662485,1,0
"2167",864,0,1.83680207561702,0,1
"2168",864,0,1.63866383302957,0,0
"2169",865,0,1.35230338247493,1,0
"2170",865,0,0.0822840160690248,0,1
"2171",866,1,0.960113856941462,1,0
"2172",866,1,0.924423905089498,0,1
"2173",866,1,1.21960206888616,0,0
"2174",867,1,1.25001282105222,0,0
"2175",867,1,1.49783004866913,0,0
"2176",867,1,0.427954412065446,1,0
"2177",867,1,1.54247726034373,0,0
"2178",868,0,1.79457152169198,1,0
"2179",868,0,0.203295047394931,1,0
"2180",868,0,0.881355333141983,0,1
"2181",868,0,1.34469658741727,1,0
"2182",869,0,1.43712312867865,0,1
"2183",869,0,0.788610215764493,0,1
"2184",869,0,1.7982354266569,0,0
"2185",869,0,0.520182717125863,0,0
"2186",870,0,1.91874061059207,1,0
"2187",871,0,0.493378556799144,0,0
"2188",871,0,0.77249011117965,1,0
"2189",872,1,1.82797695044428,0,0
"2190",872,1,0.955223832279444,0,1
"2191",873,1,0.735643973108381,1,0
"2192",874,0,0.00830010650679469,0,1
"2193",874,0,1.85607225447893,0,0
"2194",874,0,0.96923257317394,1,0
"2195",874,0,0.453893593978137,0,0
"2196",875,0,0.735708794556558,1,0
"2197",875,0,1.65522131603211,0,0
"2198",875,0,1.7811042778194,0,0
"2199",876,0,0.740394487045705,1,0
"2200",876,0,0.758186779450625,0,1
"2201",876,0,0.436500642448664,1,0
"2202",877,1,0.246411154046655,0,1
"2203",877,1,0.422272875439376,1,0
"2204",877,1,1.21591443056241,0,0
"2205",878,1,1.95258137350902,1,0
"2206",879,1,0.0466200457885861,1,0
"2207",879,1,1.55135935451835,0,0
"2208",880,0,1.8306397148408,0,0
"2209",880,0,1.04719927255064,1,0
"2210",880,0,0.901668994221836,0,1
"2211",880,0,1.56364733213559,1,0
"2212",881,0,1.44272030331194,1,0
"2213",881,0,0.0480035077780485,0,1
"2214",882,1,0.547675499226898,1,0
"2215",882,1,1.33902421966195,1,0
"2216",882,1,0.0209155809134245,1,0
"2217",882,1,0.756275335792452,1,0
"2218",883,1,1.35700015630573,0,0
"2219",883,1,1.11453619319946,0,0
"2220",883,1,1.62191393319517,0,1
"2221",883,1,0.0215163175016642,0,0
"2222",884,1,1.24793756240979,0,0
"2223",884,1,0.716674480121583,0,0
"2224",884,1,1.56875283736736,1,0
"2225",885,0,0.49542217515409,0,1
"2226",885,0,1.9479822688736,0,1
"2227",886,0,1.54259602027014,0,1
"2228",886,0,0.4904411630705,1,0
"2229",887,0,0.0398934334516525,0,1
"2230",887,0,0.507642732001841,0,1
"2231",888,1,1.10488141747192,0,1
"2232",888,1,1.06134895281866,0,1
"2233",889,1,1.87836088053882,1,0
"2234",889,1,1.83393496694043,0,1
"2235",889,1,0.836988700088114,0,0
"2236",889,1,1.84278334677219,0,0
"2237",890,0,1.10720448940992,1,0
"2238",890,0,1.36614829301834,0,0
"2239",891,0,0.186165654566139,0,1
"2240",891,0,1.77877355739474,1,0
"2241",892,0,0.163213528692722,0,0
"2242",892,0,0.214801271911711,0,1
"2243",892,0,0.738838996272534,0,1
"2244",892,0,1.33878329256549,0,0
"2245",893,1,0.959097708575428,0,0
"2246",894,0,1.5994782964699,0,0
"2247",894,0,0.333913345821202,0,1
"2248",895,0,1.84032483957708,1,0
"2249",896,1,1.79946902533993,1,0
"2250",896,1,1.91323197679594,0,1
"2251",897,0,0.433151065837592,0,0
"2252",897,0,0.420820181723684,0,0
"2253",898,1,1.27281753858551,0,1
"2254",898,1,0.319224840030074,0,0
"2255",898,1,1.77250550873578,0,1
"2256",899,1,0.137165144085884,0,1
"2257",899,1,0.346675681881607,0,0
"2258",900,0,0.389739306177944,1,0
"2259",900,0,0.804552344605327,1,0
"2260",901,1,0.77197872987017,1,0
"2261",901,1,0.407576411496848,1,0
"2262",901,1,0.669945241883397,0,1
"2263",902,1,0.326558718457818,0,0
"2264",902,1,0.611344160977751,1,0
"2265",902,1,1.91902845352888,1,0
"2266",903,0,1.88250059401616,0,1
"2267",903,0,0.782398397102952,1,0
"2268",904,1,1.80972620751709,0,1
"2269",904,1,0.273251106031239,0,1
"2270",905,0,0.395017518661916,0,1
"2271",905,0,0.73383142054081,0,0
"2272",906,0,0.329437875188887,0,1
"2273",906,0,1.71701601333916,0,0
"2274",907,0,0.601507505401969,1,0
"2275",907,0,0.958233281504363,0,1
"2276",907,0,0.632953182328492,0,1
"2277",907,0,0.956923119258136,0,1
"2278",908,1,1.85740427114069,0,0
"2279",908,1,1.28499565180391,1,0
"2280",908,1,1.4586197999306,0,1
"2281",909,0,0.779052737168968,0,1
"2282",909,0,0.651981167029589,0,1
"2283",909,0,1.03104527434334,1,0
"2284",910,1,0.597185353282839,0,0
"2285",910,1,0.46271782182157,1,0
"2286",910,1,1.58588656596839,0,0
"2287",910,1,1.98315045516938,1,0
"2288",911,0,1.19439294096082,0,0
"2289",911,0,1.29330124286935,1,0
"2290",912,0,1.97172818891704,0,1
"2291",912,0,1.68506990373135,1,0
"2292",912,0,1.28202940244228,1,0
"2293",912,0,0.993181659374386,1,0
"2294",913,1,0.472417158074677,1,0
"2295",913,1,0.804286252241582,1,0
"2296",913,1,1.99514679098502,0,1
"2297",914,0,1.20091590425,1,0
"2298",914,0,1.95946725085378,1,0
"2299",914,0,0.491348875220865,0,0
"2300",915,0,0.361592140048742,0,0
"2301",915,0,0.0566154895350337,1,0
"2302",915,0,1.41089632408693,0,0
"2303",916,0,1.91483401274309,0,1
"2304",916,0,0.52879945654422,0,0
"2305",916,0,1.09616403980181,0,1
"2306",917,1,1.3110668649897,0,0
"2307",917,1,0.312251252587885,1,0
"2308",917,1,0.87749575311318,1,0
"2309",918,0,0.0932248309254646,0,1
"2310",919,0,0.13684339961037,1,0
"2311",920,1,0.709940393920988,0,1
"2312",920,1,1.53090384742245,0,0
"2313",921,0,1.48744204826653,0,0
"2314",921,0,1.64342012163252,0,1
"2315",921,0,1.20108650578186,1,0
"2316",922,1,1.24172377865762,1,0
"2317",922,1,1.2522037117742,0,1
"2318",922,1,0.936521733179688,1,0
"2319",923,0,1.7366380081512,0,1
"2320",923,0,1.66289902850986,0,1
"2321",923,0,1.62327555706725,0,0
"2322",924,1,0.780477425083518,0,1
"2323",924,1,1.27538490621373,0,0
"2324",924,1,1.08274578396231,0,0
"2325",925,1,0.404565076809376,1,0
"2326",925,1,1.87152124987915,0,1
"2327",925,1,0.912176589015871,1,0
"2328",926,0,0.0439133071340621,0,0
"2329",926,0,0.450441567692906,0,0
"2330",927,0,1.6525873108767,0,0
"2331",927,0,0.17592257168144,0,1
"2332",927,0,0.0329704796895385,0,0
"2333",927,0,1.59976825397462,1,0
"2334",928,0,1.72545449994504,0,1
"2335",929,1,1.43430835008621,0,0
"2336",929,1,1.54031980549917,1,0
"2337",929,1,0.444303897209466,1,0
"2338",929,1,0.277089103590697,1,0
"2339",930,1,0.453007403761148,1,0
"2340",930,1,1.93338840547949,1,0
"2341",930,1,1.7261181990616,0,1
"2342",930,1,0.623379546683282,1,0
"2343",931,0,0.795490262564272,0,1
"2344",931,0,0.418547373265028,1,0
"2345",931,0,0.852404439821839,0,0
"2346",931,0,1.06681695580482,1,0
"2347",932,0,1.50968593871221,0,0
"2348",933,1,0.74883246421814,0,0
"2349",933,1,0.439231803175062,1,0
"2350",933,1,0.921616003848612,0,1
"2351",933,1,0.449074484407902,0,1
"2352",934,1,0.406646721530706,1,0
"2353",934,1,0.625475006643683,0,1
"2354",934,1,1.98579959245399,0,1
"2355",935,0,0.33672572625801,1,0
"2356",935,0,0.531678587198257,0,1
"2357",936,1,1.50322008179501,1,0
"2358",936,1,0.388519871979952,1,0
